job-id,job-title,job-listing-date,job-url,job-location-state,job-location-city,job-location-area,job-location-suburb,job-advertiser,job-advertiser-email,job-advertiser-phone,job-classification,job-sub-classification,job-citizenship-required
51512298,CUSTOMER SOLUTIONS DATA ANALYST,2021-02-11 04:57:09,https://www.seek.com.au/job/51512298,Queensland,Brisbane,Bayside & Eastern Suburbs,cleveland,Redland City Council,,Yes,Government & Defence,Government - Local,
51511983,\Data Analyst,2021-02-11 04:34:20,https://www.seek.com.au/job/51511983,Queensland,Northern QLD,,townsville,TP Human Capital,,,Information & Communication Technology,Business/Systems Analysts,
51511177,Azure Team Lead,2021-02-11 03:47:11,https://www.seek.com.au/job/51511177,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Modis,Yes,,Information & Communication Technology,Developers/Programmers,
51510929,"Data & Business Analysts, Data Engineers & Data Visual Developers x 13 Graduates",2021-02-11 03:31:57,https://www.seek.com.au/job/51510929,Australian Capital Territory,ACT,,,First People Recruitment Solutions,,Yes,Government & Defence,Government - Federal,Yes
51510295,Data Analyst,2021-02-11 03:01:09,https://www.seek.com.au/job/51510295,Victoria,Melbourne,Eastern Suburbs,ringwood,EACH,,Yes,Information & Communication Technology,Business/Systems Analysts,
51510276,Business & Data Analyst - Systems Improvement,2021-02-11 03:00:58,https://www.seek.com.au/job/51510276,Victoria,Melbourne,,stkilda,Cleanaway,,,Information & Communication Technology,Business/Systems Analysts,
51509286,"Data Analyst, Networking/Systems Admin. & Software Developer/System Admin.",2021-02-11 01:58:52,https://www.seek.com.au/job/51509286,Australian Capital Territory,ACT,,canberra,Australian Department of Defence,,,Government & Defence,Other,
51508093,Data Analyst,2021-02-11 00:46:45,https://www.seek.com.au/job/51508093,Australian Capital Territory,ACT,,,HorizonOne Recruitment,,Yes,Government & Defence,Government - Federal,
51507891,Senior Business (Data) Analyst,2021-02-11 00:34:11,https://www.seek.com.au/job/51507891,Queensland,Brisbane,,brisbane,M&T Resources,Yes,Yes,Information & Communication Technology,Database Development & Administration,
51506741,Data Analyst,2021-02-10 23:22:10,https://www.seek.com.au/job/51506741,Queensland,Northern QLD,,townsville,IPA,,,Science & Technology,"Environmental, Earth & Geosciences",
51506461,Data Analyst,2021-02-10 23:02:53,https://www.seek.com.au/job/51506461,Queensland,Brisbane,,eightmileplains,Woolworths Group,,,Information & Communication Technology,Database Development & Administration,
51506209,Data Analyst,2021-02-10 22:45:34,https://www.seek.com.au/job/51506209,New South Wales,Sydney,North West & Hills District,,PRA,,,Information & Communication Technology,Database Development & Administration,
51506191,Customer Experience Data Analyst,2021-02-10 22:43:36,https://www.seek.com.au/job/51506191,Australian Capital Territory,ACT,,canberra,Commonwealth Superannuation Corporation,,,Information & Communication Technology,Business/Systems Analysts,
51506127,Senior Business Analyst,2021-02-10 22:38:25,https://www.seek.com.au/job/51506127,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Interface,,,Information & Communication Technology,Business/Systems Analysts,
51504325,Data Analyst,2021-02-10 09:09:32,https://www.seek.com.au/job/51504325,Australian Capital Territory,ACT,,,Hays Recruitment,Yes,Yes,Information & Communication Technology,Developers/Programmers,Yes
51502502,Research Data Analyst,2021-02-10 05:40:45,https://www.seek.com.au/job/51502502,Australian Capital Territory,ACT,,,Australian National University,,Yes,Information & Communication Technology,Other,
51501583,Data Analyst - SAS/Teradata,2021-02-10 04:45:35,https://www.seek.com.au/job/51501583,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Talent Insights Group,,,Information & Communication Technology,Consultants,
51500770,Business Analyst / Process Analyst / Data Analyst,2021-02-10 03:54:59,https://www.seek.com.au/job/51500770,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,QIX Recruitment,,,Information & Communication Technology,Business/Systems Analysts,
51500641,Associate Data Analyst,2021-02-10 03:47:49,https://www.seek.com.au/job/51500641,Victoria,Melbourne,Western Suburbs,,Environment Protection Authority Victoria,,Yes,Government & Defence,"Policy, Planning & Regulation",
51500642,Associate Data Analyst,2021-02-10 03:47:49,https://www.seek.com.au/job/51500642,Victoria,Melbourne,Western Suburbs,,Environment Protection Authority Victoria,,Yes,Government & Defence,Government - State,
51497022,Senior Quality and Insights Analyst,2021-02-10 00:17:29,https://www.seek.com.au/job/51497022,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,illion,,,Information & Communication Technology,Other,Yes
51496919,Data Analyst,2021-02-10 00:13:07,https://www.seek.com.au/job/51496919,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Ethos BeathChapman,,Yes,Information & Communication Technology,Database Development & Administration,
51496365,Business Data Analyst,2021-02-09 23:39:08,https://www.seek.com.au/job/51496365,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Talent International,Yes,Yes,Information & Communication Technology,Business/Systems Analysts,
51496304,Data Analyst,2021-02-09 23:34:54,https://www.seek.com.au/job/51496304,South Australia,Adelaide,,adelaide,Department of the Premier & Cabinet SA,,Yes,Government & Defence,Government - State,Yes
51496303,Data Analyst,2021-02-09 23:34:53,https://www.seek.com.au/job/51496303,South Australia,Adelaide,,adelaide,Department of the Premier & Cabinet SA,,Yes,Information & Communication Technology,Business/Systems Analysts,Yes
51496083,Data and Information Analyst,2021-02-09 23:20:01,https://www.seek.com.au/job/51496083,Victoria,Melbourne,Eastern Suburbs,,Robert Half,,Yes,Information & Communication Technology,Business/Systems Analysts,
51495956,Data Analyst,2021-02-09 23:12:58,https://www.seek.com.au/job/51495956,South Australia,Adelaide,,adelaide,Department of the Premier & Cabinet SA,,Yes,Government & Defence,Government - State,Yes
51495955,Data Analyst,2021-02-09 23:12:57,https://www.seek.com.au/job/51495955,South Australia,Adelaide,,adelaide,Department of the Premier & Cabinet SA,,Yes,Information & Communication Technology,Business/Systems Analysts,Yes
51493023,Data Analyst - ETL Developer,2021-02-09 07:22:30,https://www.seek.com.au/job/51493023,Queensland,Brisbane,,,Quality People,Yes,,Information & Communication Technology,Database Development & Administration,
51492598,APS5 Data Analyst,2021-02-09 06:45:47,https://www.seek.com.au/job/51492598,Australian Capital Territory,ACT,,canberra,First People Recruitment Solutions,Yes,Yes,Government & Defence,Government - Federal,Yes
51491967,APS5 Reporting Data Analyst,2021-02-09 05:59:34,https://www.seek.com.au/job/51491967,Australian Capital Territory,ACT,,,Recruitment Hive,,,Information & Communication Technology,Help Desk & IT Support,Yes
51491877,Data Analyst,2021-02-09 05:53:16,https://www.seek.com.au/job/51491877,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,Servian,,,Information & Communication Technology,Database Development & Administration,
51491252,Data Analyst/Developer (ETL/DW),2021-02-09 05:21:08,https://www.seek.com.au/job/51491252,Queensland,Brisbane,,brisbane,Talent International,Yes,Yes,Information & Communication Technology,Other,
51490784,Data Analyst,2021-02-09 04:57:36,https://www.seek.com.au/job/51490784,Australian Capital Territory,ACT,,,Randstad,Yes,,Government & Defence,Government - Federal,
51489322,"Senior Epidemiologist/Data Analyst, COVID-19 Vaccine",2021-02-09 03:34:16,https://www.seek.com.au/job/51489322,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Department of Health & Human Services VIC,Yes,,Government & Defence,Government - State,Yes
51489314,Data Analyst (ETL Developer),2021-02-09 03:34:07,https://www.seek.com.au/job/51489314,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Peoplebank,,Yes,Information & Communication Technology,Developers/Programmers,
51488813,Data Analyst/ETL Developer,2021-02-09 03:06:38,https://www.seek.com.au/job/51488813,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Capital Talent Consulting,,Yes,Information & Communication Technology,Database Development & Administration,
51487813,Data Analyst,2021-02-09 02:10:32,https://www.seek.com.au/job/51487813,Queensland,Brisbane,CBD & Inner Suburbs,brisbane,Data#3,Yes,Yes,Information & Communication Technology,Business/Systems Analysts,
51486558,Data Analyst (12 month contract),2021-02-09 00:54:17,https://www.seek.com.au/job/51486558,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Slade Group,,,Information & Communication Technology,Business/Systems Analysts,
51486546,Data Analyst,2021-02-09 00:53:42,https://www.seek.com.au/job/51486546,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Slade Group,,,Information & Communication Technology,Business/Systems Analysts,
51482693,eFICC Data Analyst,2021-02-08 10:00:08,https://www.seek.com.au/job/51482693,New South Wales,Sydney,"CBD, Inner West & Eastern Suburbs",sydney,MCG (Aust) Pty Ltd,,,Information & Communication Technology,Engineering - Software,
51482465,Data Analyst,2021-02-08 08:48:29,https://www.seek.com.au/job/51482465,Australian Capital Territory,ACT,,canberra,Modis,Yes,Yes,Information & Communication Technology,Other,
51481782,Tableau Data Analyst,2021-02-08 07:02:52,https://www.seek.com.au/job/51481782,New South Wales,Sydney,,northsydney,FinXL IT Professional Services,,Yes,Information & Communication Technology,Other,
51481775,Data Analyst APS6,2021-02-08 07:02:12,https://www.seek.com.au/job/51481775,Australian Capital Territory,ACT,,,HorizonOne Recruitment,,Yes,Government & Defence,Government - Federal,Yes
51481221,APS5 Data Analyst,2021-02-08 06:16:05,https://www.seek.com.au/job/51481221,Australian Capital Territory,ACT,,canberra,Karlka Recruiting Group,Yes,,Government & Defence,Government - Federal,Yes
51477637,APS5 Data Analyst,2021-02-08 02:31:27,https://www.seek.com.au/job/51477637,Australian Capital Territory,ACT,,,First People Recruitment Solutions,,,Government & Defence,Government - Federal,Yes
51477147,Data Analyst,2021-02-08 01:56:38,https://www.seek.com.au/job/51477147,New South Wales,Sydney,Parramatta & Western Suburbs,sydneyolympicpark,Bluefin Resources,,Yes,Information & Communication Technology,Database Development & Administration,
51475359,BI/ Data Analyst,2021-02-07 23:48:23,https://www.seek.com.au/job/51475359,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Online Education Services,,,Information & Communication Technology,Business/Systems Analysts,
51474362,Data Analyst / Analyst Programmer (C# .Net SQL),2021-02-07 22:24:16,https://www.seek.com.au/job/51474362,Australian Capital Territory,ACT,,canberra,DXC Technology,,,Information & Communication Technology,Developers/Programmers,Yes
51473962,Technical/Data Analyst,2021-02-07 21:20:05,https://www.seek.com.au/job/51473962,Victoria,Melbourne,Bayside & South Eastern Suburbs,,GMT People,,Yes,Information & Communication Technology,Business/Systems Analysts,
51470723,Data Analyst - MS Tech Stack,2021-02-05 08:49:14,https://www.seek.com.au/job/51470723,Western Australia,Perth,"CBD, Inner & Western Suburbs",perth,Valrose,,,Information & Communication Technology,Business/Systems Analysts,
51470647,Data Analyst,2021-02-05 08:27:23,https://www.seek.com.au/job/51470647,Australian Capital Territory,ACT,,,Hudson,,Yes,Information & Communication Technology,Business/Systems Analysts,Yes
51469914,Data/Reporting Analyst,2021-02-05 06:48:10,https://www.seek.com.au/job/51469914,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Peoplebank,,,Information & Communication Technology,Business/Systems Analysts,
51465421,Data Analyst/Visualiser,2021-02-05 02:56:08,https://www.seek.com.au/job/51465421,Australian Capital Territory,ACT,,,Talent International,Yes,Yes,Information & Communication Technology,Database Development & Administration,Yes
51463781,Data Analyst/Programmer,2021-02-05 01:15:38,https://www.seek.com.au/job/51463781,Australian Capital Territory,ACT,,,Infinite Consulting,,Yes,Information & Communication Technology,Developers/Programmers,Yes
51463448,Product Integrity Analyst (Product Data Analyst),2021-02-05 00:55:48,https://www.seek.com.au/job/51463448,New South Wales,Sydney,Parramatta & Western Suburbs,,Link Group,,,Information & Communication Technology,Other,
51462926,Data Analyst - Social Impact,2021-02-05 00:25:17,https://www.seek.com.au/job/51462926,Western Australia,Perth,Eastern Suburbs,cannington,Communicare,,,Information & Communication Technology,Other,
51461372,"C#, .Net, SQL Data Analyst Programmer",2021-02-04 22:39:11,https://www.seek.com.au/job/51461372,Australian Capital Territory,ACT,,canberra,Compas,Yes,Yes,Information & Communication Technology,Developers/Programmers,Yes
51459108,"Data Analyst/Programmer - C#, .NET/SQL",2021-02-04 07:16:49,https://www.seek.com.au/job/51459108,Australian Capital Territory,ACT,,,Modis,Yes,Yes,Information & Communication Technology,Other,Yes
51458934,.NET/SQL Data Analyst/Programmer,2021-02-04 06:55:27,https://www.seek.com.au/job/51458934,Australian Capital Territory,ACT,,,Exclaim IT,,,Information & Communication Technology,Developers/Programmers,Yes
51458389,Data Analyst,2021-02-04 06:10:06,https://www.seek.com.au/job/51458389,Australian Capital Territory,ACT,,,GMT People,,Yes,Information & Communication Technology,Business/Systems Analysts,Yes
51458178,Energy (Economics) Data Analyst,2021-02-04 05:57:49,https://www.seek.com.au/job/51458178,South Australia,Adelaide,,,EGM Partners,,,Science & Technology,Modelling & Simulation,
51457963,Data Analyst / Programmer,2021-02-04 05:43:08,https://www.seek.com.au/job/51457963,Australian Capital Territory,ACT,,braddon,Recruitment Hive,,,Information & Communication Technology,Developers/Programmers,
51456107,Research Data Analyst,2021-02-04 03:46:48,https://www.seek.com.au/job/51456107,Western Australia,Perth,"CBD, Inner & Western Suburbs",nedlands,Telethon Kids Institute,Yes,,Science & Technology,"Mathematics, Statistics & Information Sciences",
51451252,Business Analyst - Multiple Positions,2021-02-03 22:56:51,https://www.seek.com.au/job/51451252,Australian Capital Territory,ACT,,canberra,3T Consulting and Services,Yes,,Information & Communication Technology,Business/Systems Analysts,Yes
51448452,Data Analyst,2021-02-03 06:50:08,https://www.seek.com.au/job/51448452,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,Peoplebank,,,Information & Communication Technology,Business/Systems Analysts,
51448191,Data Analyst,2021-02-03 06:29:11,https://www.seek.com.au/job/51448191,New South Wales,Sydney,Parramatta & Western Suburbs,homebush,Spinifex Recruiting,,,Information & Communication Technology,Business/Systems Analysts,
51439487,Data Analyst,2021-02-02 21:00:53,https://www.seek.com.au/job/51439487,Victoria,Melbourne,CBD & Inner Suburbs,melbourne,TEKsystems,Yes,,Information & Communication Technology,Business/Systems Analysts,
51435983,Data Analyst,2021-02-02 04:53:26,https://www.seek.com.au/job/51435983,South Australia,Adelaide,,morphettville,Plena Healthcare,Yes,,Information & Communication Technology,Business/Systems Analysts,
51434282,APS6/EL1 Data Analyst and Econometrician,2021-02-02 03:16:38,https://www.seek.com.au/job/51434282,Australian Capital Territory,ACT,,canberra,onpoint 365,,Yes,Government & Defence,Government - Federal,
